id,name,artist,album,release_date,popularity,duration_ms,genres,album_art_url
4pYqXPkj0LQmKkNTKfgttd,Lucka Maattikkichi,D. Imman,Vasuvum Saravananum Onna Padichavanga (Original Motion Picture Soundtrack),2015-07-29,47,279998,"tamil pop, tamil dance, kollywood",https://i.scdn.co/image/ab67616d0000b273ddecd1da3d679845555c0fde
7qf8cYdKaIetBCJQs3x1M0,"Venaam Machan (From ""Oru Kal Oru Kannadi "")",Harris Jayaraj,"20 Biggest Hits : Harris Jayaraj, Vol. 2",2017-05-26,47,314360,"tamil pop, kollywood, tamil dance",https://i.scdn.co/image/ab67616d0000b273949f4fcf6046f65e8465ba2e
7fec0UcxeHVe6kHIez2GSs,Orasaadha - Madras Gig,Vivek - Mervin,Orasaadha (Madras Gig),2018-06-12,62,235500,"tamil pop, tamil dance, kollywood, tamil indie",https://i.scdn.co/image/ab67616d0000b273e664e88f64af37fa51a00324
41R1Bncj65x9B6zL1z5BCp,Naan Un,Arijit Singh,24 (Tamil) (Original Motion Picture Soundtrack),2016-04-12,0,288360,"hindi pop, bollywood, desi, bangla pop",https://i.scdn.co/image/ab67616d0000b27354a03148d453ee7c88526497
2lOrPIWA114GA1OFEcHc8R,Ei Suzhali,Santhosh Narayanan,Kodi (Original Motion Picture Soundtrack),2016-10-05,62,217459,"tamil pop, kollywood, tamil hip hop, tamil dance",https://i.scdn.co/image/ab67616d0000b273d65c528b6cc6b11836b7559c
6Q5Qwg86SsmUhlWlVFc1Le,Po Po Yen,Sid Sriram,Po Po Yen - Single,2017-02-14,53,246986,"tollywood, telugu pop, tamil pop, kollywood",https://i.scdn.co/image/ab67616d0000b27328c0799c85e6a3690f696b57
5TL3UHuEBRMPbAIAOiPJmc,Enkeyoo Partha,Yuvan Shankar Raja,Yaaradi Nee Mohini (Original Motion Picture Soundtrack),2008-10-17,66,320960,"tamil pop, kollywood, tamil dance, tamil hip hop",https://i.scdn.co/image/ab67616d0000b2731d95a687101bd4cd802c83a1
6Z8oU8xMOie24Cflh2Sw6p,Venmegam,Yuvan Shankar Raja,Yaaradi Nee Mohini (Original Motion Picture Soundtrack),2008-10-17,65,274853,"tamil pop, kollywood, tamil dance, tamil hip hop",https://i.scdn.co/image/ab67616d0000b2731d95a687101bd4cd802c83a1
5FPC9YVUMxyX9PPA4t6CEI,"Kan Pesum Varthaigal (From ""7/G Rainbow Colony"")",Karthik,Play Back Singer Karthik Special,2013-07-05,45,348290,"telugu pop, tollywood, tamil pop, kollywood, kannada pop, tamil dance, malayalam pop, mollywood",https://i.scdn.co/image/ab67616d0000b273d54af07f1840bbd006a2ddd3
50tSJbvj1bcvarL6rttvLQ,"Enadhuyire (From ""Bheema"")",Nikkil Mathew,Chinmayi Special,2013-07-03,53,284373,,https://i.scdn.co/image/ab67616d0000b273fb5de773a1acb014c9821e60
0lPqld7tKs0vNfxqXUKY4Z,Nenjai Poopol,Harish Raghavendra,Minnale (Original Motion Picture Soundtrack),1962-01-02,0,61120,"tamil pop, kollywood, telugu pop, tollywood",https://i.scdn.co/image/ab67616d0000b273b8504efae4eb2430d996ecdb
4yBnYuHh2ygMxtcoCUp6A1,Kannaana Kanne,"Anirudh Ravichander,Sean Roldan",Wunderboy Anirudh,2016-03-03,0,267340,,https://i.scdn.co/image/ab67616d0000b2738f94bd8e3d094fc64ec2bb0c
7vR8sGqVg5HMEOEvECdzlQ,"En Kadhal Solla (From ""Paiya"")",Yuvan Shankar Raja,"Voice of Yuvanshankar Raja, Vol. 2",2013-07-10,53,293893,"tamil pop, kollywood, tamil dance, tamil hip hop",https://i.scdn.co/image/ab67616d0000b27359a5e3f6a2f7f66ad44832c5
3RVKJOoIVKXicFvNO7b2iK,Aaruyire,A.R. Rahman,Guru (Original Motion Picture Soundtrack),2006-09-11,62,308786,"tamil pop, kollywood, bollywood, sufi, hindi pop, desi, tamil dance",https://i.scdn.co/image/ab67616d0000b273e3aa55e80ac80eb120076775
4QiTrAWji3tafSXDXyDdbS,"Uyirin Uyire (From ""Kaakha Kaakha"")",KK,Hits of Harris & Yuvan Isai Thendral,2014-01-12,30,321426,"bollywood, hindi pop, desi",https://i.scdn.co/image/ab67616d0000b273e1bde42c47f2e33e896c5478
3FRLxtpSk9BxxnxdS6I4jq,Iragai Poley,Yuvan Shankar Raja,Naan Mahaan Alla (Original Motion Picture Soundtrack),2010-07-16,62,317739,"tamil pop, kollywood, tamil dance, tamil hip hop",https://i.scdn.co/image/ab67616d0000b2731ccfb3ed0a533a426429fcef
7s8UULMrFE2iq5dvHwzrNr,Kambathu Ponnu,Yuvan Shankar Raja,Kambathu Ponnu,2018-08-31,54,215000,"tamil pop, kollywood, tamil dance, tamil hip hop",https://i.scdn.co/image/ab67616d0000b273467bcae30ce2a98039295008
4tHdVbionAnDm4LN17MDIl,Kutti Story,Anirudh Ravichander,Master (Original Motion Picture Soundtrack),2020-03-16,56,300500,"tamil pop, kollywood, tamil dance, tollywood, tamil hip hop, telugu pop",https://i.scdn.co/image/ab67616d0000b27332f43d2b7862589792370786
1zAkNzJZVPrWDCnowb1vpZ,Oh Penne,Anirudh Ravichander,Vanakkam Chennai (Original Motion Picture Soundtrack),2013-07-31,64,276400,"tamil pop, kollywood, tamil dance, tollywood, tamil hip hop, telugu pop",https://i.scdn.co/image/ab67616d0000b27335e00bf518c28471731ee55c
1VBkQidkoJXhQPJsAvSkNP,Nenjukulla Nee,"Vijay Prakash,Diwakar,Ajesh",Vadacurry (Original Motion Picture Soundtrack),2014-09-16,0,298760,,https://i.scdn.co/image/ab67616d0000b2738d0487e5174d5656795c7b84
6LtQGnMSsQ859t930Anbyk,Senthoora,D. Imman,Bogan (Original Motion Picture Soundtrack),2016-12-03,54,264314,"tamil pop, tamil dance, kollywood",https://i.scdn.co/image/ab67616d0000b2737e602b7b8423146cf197b8a1
2gyXNPxRVOrOWWOikdTk0R,"Halena (From ""Iru Mugan"")",Harris Jayaraj,"20 Biggest Hits : Harris Jayaraj, Vol. 1",2017-05-19,35,290440,"tamil pop, kollywood, tamil dance",https://i.scdn.co/image/ab67616d0000b2735ad79249b350b89e838c986f
36ZHaZcuMJafQbLKshj28u,Chalmaar,Sajid-Wajid,Chalmaar (From Devi),2016-09-23,0,259069,"bollywood, desi, hindi pop",https://i.scdn.co/image/ab67616d0000b27335eda4665a22eb8d528fff11
6JmDHc3drOSmu4IPO7zrWb,"Maacho (From ""Mersal"")",A.R. Rahman,Rahman Rewind: Romance,2019-01-04,36,275955,"tamil pop, kollywood, bollywood, sufi, hindi pop, desi, tamil dance",https://i.scdn.co/image/ab67616d0000b27357bb11d8eebff5c3de35ec0d
6P12jRKdJtRjIMRzvbHHow,"Aalaporaan Thamizhan (From ""Mersal"")",A.R. Rahman,Rahman Rewind: Absolute Hits,2019-01-04,35,348373,"tamil pop, kollywood, bollywood, sufi, hindi pop, desi, tamil dance",https://i.scdn.co/image/ab67616d0000b273542d5b8e2afd9c9035b61f6d
3R3HWPQBllWXfF2WVNWbHM,"Sodakku (From ""Thaanaa Serndha Koottam"")",Anirudh Ravichander,"Sodakku (From ""Thaanaa Serndha Koottam"")",2017-10-26,51,238913,"tamil pop, kollywood, tamil dance, tollywood, tamil hip hop, telugu pop",https://i.scdn.co/image/ab67616d0000b27329cfea77e930f563c6fbaead
75Dtje2rUAPFaDL2jIiah7,"Aaluma Doluma (From ""Vedalam"")",Anirudh Ravichander,Young Mavericks (Anirudh & Santhosh Narayanan),2016-11-11,43,258032,"tamil pop, kollywood, tamil dance, tollywood, tamil hip hop, telugu pop",https://i.scdn.co/image/ab67616d0000b273ecbc81fd96c9470f60f0283c
6XBBucuO6AxPG7SCu4DiXe,"Karuthavanlaam Galeejaam (From ""Velaikkaran"")",Anirudh Ravichander,Bromance: Anirudh Ravichander & Sivakarthikeyan,2018-03-23,39,208463,"tamil pop, kollywood, tamil dance, tollywood, tamil hip hop, telugu pop",https://i.scdn.co/image/ab67616d0000b273d8d94e629559d1ee95e486b7
0zsA45R0SQPfqC5TyDOqY8,Neeyum Naanum Anbe,Hiphop Tamizha,Imaikkaa Nodigal (Original Motion Picture Soundtrack),2018-06-27,67,285250,"tamil hip hop, tamil pop, kollywood, tamil dance, tamil indie",https://i.scdn.co/image/ab67616d0000b273ca041663617f8a76265824d5
2q3B6K4YGtw4HGaUJoB9rw,"OMG Ponnu (From ""Sarkar (Tamil)"")",Sid Sriram,Rahman Rewind: Romance,2019-01-04,27,284224,"tollywood, telugu pop, tamil pop, kollywood",https://i.scdn.co/image/ab67616d0000b27357bb11d8eebff5c3de35ec0d
6LgkoexFvjZ5V9qG8mYV3l,Pachai Nirame,Hariharan,Alaipayuthey (Original Motion Picture Soundtrack),2000-12-31,47,358626,"bhajan, tamil pop, ghazal, kollywood, devotional, telugu pop",https://i.scdn.co/image/ab67616d0000b273dab04a069439d077d96afd3f
4g9VvOS1WpFp2FZVSzvIZA,Poovukkul,Unnikrishnan,Jeans (Original Motion Picture Soundtrack),1998-06-27,57,413425,"tamil pop, kollywood, telugu pop",https://i.scdn.co/image/ab67616d0000b27378248070d378199ec5a2f7c8
5FfRt0NaBuDIHpRgsiCkWu,Anbae Anbae,Hariharan,Jeans (Original Motion Picture Soundtrack),1998-06-27,57,332428,"bhajan, tamil pop, ghazal, kollywood, devotional, telugu pop",https://i.scdn.co/image/ab67616d0000b27378248070d378199ec5a2f7c8
468DmIR7WVHAaZZXm4Zbpv,Enakke Enakkaa,Unnikrishnan,Jeans (Original Motion Picture Soundtrack),1998-06-27,57,429115,"tamil pop, kollywood, telugu pop",https://i.scdn.co/image/ab67616d0000b27378248070d378199ec5a2f7c8
6rZSYvC4KUK1wjJWwHXsce,Enna Vilai,A.R. Rahman,Kadhalar Dhinam,1999-03-12,0,355207,"tamil pop, kollywood, bollywood, sufi, hindi pop, desi, tamil dance",https://i.scdn.co/image/ab67616d0000b2736a7340a826f4daa045c0d5e2
0laaLjbDTxjObOPdOfCGR1,"Oru Poiyavathu (From ""Jodi"")",Hariharan,Hits of A.R.Rahman Isai Saral,2013-12-29,43,360962,"bhajan, tamil pop, ghazal, kollywood, devotional, telugu pop",https://i.scdn.co/image/ab67616d0000b273d8358918401d89166ded258d
0FTPiuMAGuvXVjeXh7g8ot,Seramal Ponal,Vivek - Mervin,Gulaebaghavali (Original Motion Picture Soundtrack),2017-12-24,61,311428,"tamil pop, tamil dance, kollywood, tamil indie",https://i.scdn.co/image/ab67616d0000b27399ec20cc62783c677f70312a
5eGy8IrGS7OrbD7ZCGmrcw,"Kannave Kannave - From ""Sketch""",Thaman S,"Kannave Kannave (From ""Sketch"")",2017-12-26,3,301918,"tollywood, telugu pop, tamil dance, tamil pop, kollywood, kannada pop",https://i.scdn.co/image/ab67616d0000b273b8719eb9d8c54eefc78a225a
09BF3kcZeMEG4Wzu0C4M9X,,,Kolamavu Kokila,2018-01-01,0,0,champeta,https://i.scdn.co/image/ab67616d0000b27374ed42c5c58aa81a014335f2
7J54ZMMznToiF97OyzDtRC,"Karakudi Ilavarasi - From ""Kalakalappu 2""",Hiphop Tamizha,"Karakudi Ilavarasi (From ""Kalakalappu 2"")",2018-01-11,51,279186,"tamil hip hop, tamil pop, kollywood, tamil dance, tamil indie",https://i.scdn.co/image/ab67616d0000b27393add37ca68294f15b9ac968
6ih9ThoCJLA9pObWGfHQF2,"Kadhalikathey - From ""Imaikkaa Nodigal""",Hiphop Tamizha,"Kadhalikathey (From ""Imaikkaa Nodigal"")",2017-09-28,60,202023,"tamil hip hop, tamil pop, kollywood, tamil dance, tamil indie",https://i.scdn.co/image/ab67616d0000b273c90c684852f356324b4d9173
1iEvoSgPEhmdYWUIiSjDFZ,"Pudichiruka Illa Pudikalaya - From ""Kalakalappu 2""",Hiphop Tamizha,"Pudichiruka Illa Pudikalaya (From ""Kalakalappu 2"")",2018-02-05,41,237094,"tamil hip hop, tamil pop, kollywood, tamil dance, tamil indie",https://i.scdn.co/image/ab67616d0000b2734330e0bc6a68da4da469b4b8
3PK26tdYPKM3ZxEGVFZx7l,Danga Maari Oodhari,Harris Jayaraj,Anegan (Original Motion Picture Soundtrack),2014-11-10,59,342186,"tamil pop, kollywood, tamil dance",https://i.scdn.co/image/ab67616d0000b2737f321a49a5fd18e4b2258118
5KZyOG8LZsBrHjuEdNyZHa,Omana Penne,A.R. Rahman,Vinnaithaandi Varuvaayaa (Original Motion Picture Soundtrack),2010-01-11,59,332586,"tamil pop, kollywood, bollywood, sufi, hindi pop, desi, tamil dance",https://i.scdn.co/image/ab67616d0000b27304e62c113ddc91c2957f53c1
3YfG9ch4qcYbDhwVtDuzQm,"Thuli Thuli (From ""Paiya"")",Yuvan Shankar Raja,All About Love: Yuvanshankar Raja,2018-08-31,51,283346,"tamil pop, kollywood, tamil dance, tamil hip hop",https://i.scdn.co/image/ab67616d0000b273cbb852c7ef0daf9f87816138
3IpEJ86hrMfUcoXCk9U4h3,Kangal Irandal,James Vasanthan,Subramaniapuram (Original Motion Picture Soundtrack),2008-10-17,63,322013,"tamil pop, kollywood",https://i.scdn.co/image/ab67616d0000b2731ea64edfdbac8575ff13ab2e
3woADSzwL2s3kEZtGsrCyD,"Ennamo Yeadho (From ""KO"")",Harris Jayaraj,Endrendrum Harris,2014-01-10,50,333600,"tamil pop, kollywood, tamil dance",https://i.scdn.co/image/ab67616d0000b273c39780b754d7dfc349059902
6zdikHQs2PBFgGIZBxqOeV,Po Nee Po - The Pain of Love,Anirudh Ravichander,3 (Original Motion Picture Soundtrack),2011-12-23,65,251786,"tamil pop, kollywood, tamil dance, tollywood, tamil hip hop, telugu pop",https://i.scdn.co/image/ab67616d0000b2730d66934f5370419636c78f18
3XtgjDkVhXeGTXmNtHnwpx,Po Indru Neeyaga,Dhanush,Velai Illa Pattadhaari,2014-02-14,0,223326,"tamil dance, tamil pop, kollywood",https://i.scdn.co/image/ab67616d0000b2730ed6c741dcca049207d9b415
5QoCBy9eUHYkeWpEpzAud9,Konji Pesida Venaam,Nivas K Prasanna,Sethupathi (Original Motion Picture Soundtrack),2016-01-20,60,226784,"tamil pop, kollywood",https://i.scdn.co/image/ab67616d0000b273e65a009ee1d734305681386c
1UZvAkjZpMLfY0IfMcVgg9,The Youth Of Power Paandi - Paarthen,Sean Roldan,Power Paandi (Original Motion Picture Soundtrack),2017-03-09,0,183758,"tamil pop, kollywood",https://i.scdn.co/image/ab67616d0000b2733342cf2baaad3b8d400018ae
3NzGZnT961NHnGyNCi9X7W,Yaendi Yaendi,Devi Sri Prasad,Puli (Original Motion Picture Soundtrack),2015-08-02,59,253933,"telugu pop, tollywood, tamil dance, tamil pop, kollywood",https://i.scdn.co/image/ab67616d0000b273cf01d6e6da3650e87497a9f7
4tzRU8Fcu1uOqpddEcUOqe,Appadi Podu,Vidyasagar,Ghilli,2004-03-17,0,292400,"malayalam pop, mollywood, tamil dance, kollywood, tamil pop",https://i.scdn.co/image/ab67616d0000b2738d54751f32b63da144300555
3fwcv1Wd0Ry35gvWiELG0e,Nalla Nanban,Ramakrishan Murthy,Nanban (Original Motion Picture Soundtrack),2011-12-23,0,263575,,https://i.scdn.co/image/ab67616d0000b273105a73df60d84f149d8ddb20
2RB3zzgxWc2RRBaJOkSEka,Senjitaley,Anirudh Ravichander,Remo (Original Motion Picture Soundtrack),2016-09-05,61,251333,"tamil pop, kollywood, tamil dance, tollywood, tamil hip hop, telugu pop",https://i.scdn.co/image/ab67616d0000b273476dd4ecf104ced7a778eeb8
2b4nWymybHj38A6XtQijiA,"Kaattu Payale (From ""Soorarai Pottru"")",G. V. Prakash,"Kaattu Payale (From ""Soorarai Pottru"")",2020-07-23,54,246000,"tamil pop, kollywood, tamil dance, tollywood, tamil hip hop, telugu pop",https://i.scdn.co/image/ab67616d0000b2730b7583ee78ad9c8e9c9e771f
3KD82UwQKkD3wg1uwH9Y3L,,,,0000,0,0,champeta,https://via.placeholder.com/150
0qvoxfYodIfe14gaidhnsV,Andha Kanna Paathaakaa,Anirudh Ravichander,Master (Original Motion Picture Soundtrack),2020-03-16,59,194500,"tamil pop, kollywood, tamil dance, tollywood, tamil hip hop, telugu pop",https://i.scdn.co/image/ab67616d0000b27332f43d2b7862589792370786
793ngUCG26Z1xZLfK4qc7G,Kannaana Kanney,Sid Sriram,Viswasam,2019-12-10,0,270086,"tollywood, telugu pop, tamil pop, kollywood",https://i.scdn.co/image/ab67616d0000b2739afe508d7f348a0cabf43003
2YRVd8cvSqT2Zta5TGTPRF,Hi Sonna Pothum,Hiphop Tamizha,Comali (Original Motion Picture Soundtrack),2019-08-14,51,230430,"tamil hip hop, tamil pop, kollywood, tamil dance, tamil indie",https://i.scdn.co/image/ab67616d0000b273ce6c3a272e9d3e03c80fa231
5NEGfbKMcNuEWOzpWufScA,Yaanji,Anirudh Ravichander,Vikram Vedha (Original Motion Picture Soundtrack),2017-06-19,57,270375,"tamil pop, kollywood, tamil dance, tollywood, tamil hip hop, telugu pop",https://i.scdn.co/image/ab67616d0000b2739cd6fde9d6ce596ebf44ee0f
6oq9EhpHVx5XnCzRtWKFz7,Gaandakannazhagi,Anirudh Ravichander and Neeti Mohan,Namma Veettu Pillai (Original Motion Picture Soundtrack),2019-09-06,0,243772,,https://i.scdn.co/image/ab67616d0000b273a75d7afa26dcd3cf8237c28c
6A79kP682lpUXnwcl5575F,Maruvaarthai,Darbuka Siva,Enai Noki Paayum Thota (Original Motion Picture Soundtrack),2017-10-18,0,356718,"tamil pop, kollywood",https://i.scdn.co/image/ab67616d0000b2737b795ec8155be83204cc8f58
2x1R5G71p2UsLEQtH6gtdL,"Thaarame Thaarame - From ""Kadaram Kondan""",Sid Sriram,"Thaarame Thaarame (From ""Kadaram Kondan"")",2019-07-10,0,228214,"tollywood, telugu pop, tamil pop, kollywood",https://i.scdn.co/image/ab67616d0000b273ac67406fd8ccd3d46e486a2e
76UZxtnQZvglMQQbGFYmWx,Mazhai Kuruvi,A.R. Rahman,Chekka Chivantha Vaanam (Original Motion Picture Soundtrack),2018-09-28,59,348206,"tamil pop, kollywood, bollywood, sufi, hindi pop, desi, tamil dance",https://i.scdn.co/image/ab67616d0000b2735234d8419de0ffdccc8c27a7
2caLs7gisMWZnWi53l83nq,"Uyire - From ""Gauthamante Radham""",Sid Sriram,"Uyire (From ""Gauthamante Radham"")",2020-01-20,0,199921,"tollywood, telugu pop, tamil pop, kollywood",https://i.scdn.co/image/ab67616d0000b273a2aa764a75fdb792a9cb1afc
3lxMMLhHcctD8jux719V14,Kokkarakko,Vidyasagar,Ghilli,2004-03-17,0,275293,"malayalam pop, mollywood, tamil dance, kollywood, tamil pop",https://i.scdn.co/image/ab67616d0000b2738d54751f32b63da144300555
737TXp5R8umZixCDZgDY57,"Mayilaanjiye - From ""Sivappu Manjal Pachai""",Siddhu Kumar,"Mayilaanjiye (From ""Sivappu Manjal Pachai"")",2019-05-15,54,215611,"kollywood, tamil pop, tamil indie",https://i.scdn.co/image/ab67616d0000b273b985531caa98ffbe03a1d898
32qpRnqNC4J2iEvaQJGdtJ,"Aasai Thathumbucha (From ""Think Specials"")",Justin Prabhakaran,"Aasai Thathumbucha (From ""Think Specials"")",2020-02-14,34,213600,"tollywood, telugu pop, tamil pop, kollywood",https://i.scdn.co/image/ab67616d0000b273d61a6747d9f6052619beaeef
7gaysiOWpGoNQocrSwa1yM,Marudaani,A.R. Rahman,Sakkarakatti (Original Motion Picture Soundtrack),2008-07-11,63,387200,"tamil pop, kollywood, bollywood, sufi, hindi pop, desi, tamil dance",https://i.scdn.co/image/ab67616d0000b2735daa7c973a544addb9d004ae
4DjZ04u7d7rHqDs5pFcJSb,Aandipatti,Senthil Dass,Dharmadurai (Original Motion Picture Soundtrack),2016-08-02,57,277060,"tamil dance, tamil pop, kollywood",https://i.scdn.co/image/ab67616d0000b273ae45c8e45e7d77a1c5ed8089
6i0ff2q5JS7QWTAlOo2E4c,Pudhu Malar Thottu,Sriram Parthasarathy,Poovellam Unn Vaasam (Original Motion Picture Soundtrack),2001-12-25,47,281520,"tamil pop, kollywood",https://i.scdn.co/image/ab67616d0000b273e64fbb58d158ee9ac715b157
668ZUFIUNRyIqOORiCfFY3,Kan Irandil,Vijay Antony,Uthama Puthiran (Original Motion Picture Soundtrack),2010-10-05,58,271000,"tamil dance, tamil pop, kollywood, tamil hip hop",https://i.scdn.co/image/ab67616d0000b2738c8936fc6488ee14d9db3e42
7n5Jcqw85WSfJHrMXsk5N2,Mangalyam,Thaman S,Eeswaran (Original Motion Picture Soundtrack),2021-01-02,59,260698,"tollywood, telugu pop, tamil dance, tamil pop, kollywood, kannada pop",https://i.scdn.co/image/ab67616d0000b2738d6df134128265744e1b4706
6sAdmaffuMijDszeFrGF1H,"Enakenna Yaarum Illaye (From ""Aakko"")",Anirudh Ravichander,"Enakenna Yaarum Illaye (From ""Aakko"")",2015-02-14,60,260812,"tamil pop, kollywood, tamil dance, tollywood, tamil hip hop, telugu pop",https://i.scdn.co/image/ab67616d0000b27351c094617dd8c2bb0017ee25
5jOi67yXzjpMdl6KFNWSIe,Usure Pogudhey,A.R. Rahman,Raavanan (Original Motion Picture Soundtrack),2010-10-14,64,366506,"tamil pop, kollywood, bollywood, sufi, hindi pop, desi, tamil dance",https://i.scdn.co/image/ab67616d0000b2735db9a5994534b00e3ece84a9
7mMkw0JFKnyMS6oGRT6b3O,Mannipaaya,A.R. Rahman,Vinnaithaandi Varuvaayaa (Original Motion Picture Soundtrack),2010-01-11,58,416320,"tamil pop, kollywood, bollywood, sufi, hindi pop, desi, tamil dance",https://i.scdn.co/image/ab67616d0000b27304e62c113ddc91c2957f53c1
7azzyq35RefxY6Ng5uFbyO,"Kannai Vittu (From ""Iru Mugan "")",Harris Jayaraj,"20 Biggest Hits : Harris Jayaraj, Vol. 2",2017-05-26,41,364786,"tamil pop, kollywood, tamil dance",https://i.scdn.co/image/ab67616d0000b273949f4fcf6046f65e8465ba2e
1iw1gPykVHNROJnE3eCPeP,Kanna Kaattu Podhum,D. Imman,Rekka (Original Motion Picture Soundtrack),2016-09-25,48,269771,"tamil pop, tamil dance, kollywood",https://i.scdn.co/image/ab67616d0000b273ec76758ae8736d5004ac2e41
4Uh41d7PlFHP2gCinJEWlr,Yaayum,Shabir Sulthan,Sagaa (Original Motion Picture Soundtrack),2018-07-21,64,286200,"tamil indie, tamil pop, kollywood, tamil hip hop",https://i.scdn.co/image/ab67616d0000b2730c4980f2442a69a01e29e7cc
3yzG1rkCOieELsPAPj6x8f,Ale Ale,A.R. Rahman,Boys,2003-06-28,0,385786,"tamil pop, kollywood, bollywood, sufi, hindi pop, desi, tamil dance",https://i.scdn.co/image/ab67616d0000b27306b5973bc76a7e2556e2616a
2Racq7HrXkYvF8w9zXvlTp,Azhage,Hiphop Tamizha,Kathakali (Original Motion Picture Soundtrack),2015-12-24,59,218158,"tamil hip hop, tamil pop, kollywood, tamil dance, tamil indie",https://i.scdn.co/image/ab67616d0000b27380738aa181d49ba3b4506485
6dZCuf6SGn2rh9q94JBLlv,Idhu Varai,Yuvan Shankar Raja,Goa (Original Motion Picture Soundtrack),2010-01-01,62,284480,"tamil pop, kollywood, tamil dance, tamil hip hop",https://i.scdn.co/image/ab67616d0000b273729ad68875f57912947255d5
5V0OfOcTMGySmVOQF1eZoF,"Sandalee - From ""Sema""",Velmurugan,I Love G.V. Prakash Kumar,2018-06-12,34,323405,"tamil dance, tamil pop, kollywood",https://i.scdn.co/image/ab67616d0000b2736faec9104b7d685167785b27
1MZbccVLcsHx8jH4wcfbBs,Neeyae,Vivek - Mervin,Pugazh (Original Motion Picture Soundtrack),2015-07-03,50,283000,"tamil pop, tamil dance, kollywood, tamil indie",https://i.scdn.co/image/ab67616d0000b273ce925c83e896bdac30f1ad6f
0veda7gIbScyRAp2fWjDQh,Yennai Maatrum Kadhale,"Anirudh Ravichander,Sid Sriram",Wunderboy Anirudh,2016-03-03,0,274678,,https://i.scdn.co/image/ab67616d0000b2738f94bd8e3d094fc64ec2bb0c
00DMv3gdOFGDBFZ0WuvtXn,Visiri,Darbuka Siva,Visiri (From 'Enai Noki Paayum Thota'),2018-01-01,0,311127,"tamil pop, kollywood",https://i.scdn.co/image/ab67616d0000b2739044a682ba8ba3d2e0ed6bd0
2evwKEXIO4b6y7aOnkUvxu,"Pularaadha (From ""Dear Comrade"")",Sid Sriram,"Pularaadha (From ""Dear Comrade"")",2019-05-15,0,261571,"tollywood, telugu pop, tamil pop, kollywood",https://i.scdn.co/image/ab67616d0000b27354d972e02d8056c637b36577
10qd1qV1V08UqwYvTKyUQm,Nee Tholaindhaayo,Leon James,Kavalai Vendam (Original Motion Picture Soundtrack),2016-10-17,52,222873,"tamil pop, kollywood, tollywood, telugu pop",https://i.scdn.co/image/ab67616d0000b273e0dddbcfbbb48fea2516f2c8
18ONQnZsstfBATeq0yusPN,Oru Naalaikkul,Yuvan Shankar Raja,Yaaradi Nee Mohini (Original Motion Picture Soundtrack),2008-10-17,58,340066,"tamil pop, kollywood, tamil dance, tamil hip hop",https://i.scdn.co/image/ab67616d0000b2731d95a687101bd4cd802c83a1
6OcZhL1AbSmtC0OtlT8zmq,High On Love,Yuvan Shankar Raja,Pyaar Prema Kaadhal (Original Motion Picture Soundtrack),2018-07-29,0,240169,"tamil pop, kollywood, tamil dance, tamil hip hop",https://i.scdn.co/image/ab67616d0000b273568c83065b2fd1786895d27c
5hA3rXEanTpROJ2thUL6vw,Halena,Harris Jayaraj,Iru Mugan (Original Motion Picture Soundtrack),2016-08-02,55,290440,"tamil pop, kollywood, tamil dance",https://i.scdn.co/image/ab67616d0000b273b135aba803494ad656a65ebd
62KDpF0Hv7KJLZrrKXsz8r,Thangamey,Anirudh Ravichander,Naanum Rowdy Dhaan (Original Motion Picture Soundtrack),2015-10-14,0,262539,"tamil pop, kollywood, tamil dance, tollywood, tamil hip hop, telugu pop",https://i.scdn.co/image/ab67616d0000b273f5d5beedc3abc1ee33a4adc4
1hLIKcQCD7i1AwLfnGrwWX,June Ponal,Krishh,Unnale Unnale (Original Motion Picture Soundtrack),2006-12-31,45,361533,"tamil pop, kollywood, telugu pop, tollywood, tamil dance",https://i.scdn.co/image/ab67616d0000b27318bd30991b8bdd303df0f44e
74IE3QmRR07So8TE0320Oa,Mazhai Kuruvi,A.R. Rahman,Mazhai Kuruvi,2018-09-05,55,348206,"tamil pop, kollywood, bollywood, sufi, hindi pop, desi, tamil dance",https://i.scdn.co/image/ab67616d0000b273d31cd236fb472b93c0a0e6c9
6i5QcWVTuzM67pXgD9Q7Vw,"Kanne Kanne (From ""Ayogya"")",Anirudh Ravichander,"Kanne Kanne (From ""Ayogya"")",2019-04-30,0,225558,"tamil pop, kollywood, tamil dance, tollywood, tamil hip hop, telugu pop",https://i.scdn.co/image/ab67616d0000b273641a06aa0e80c9027d03f5ae
25SOVnk2agskqzqeKPcx2Q,Ennamo Yeadho,Harris Jayaraj,KO (Original Motion Picture Soundtrack),2011-01-17,61,333600,"tamil pop, kollywood, tamil dance",https://i.scdn.co/image/ab67616d0000b27378a96ace966dd335eb2c4608
3l7JaDIJmWMpvcJqhTJjrk,Hosanna,A.R. Rahman,Vinnaithaandi Varuvaayaa (Original Motion Picture Soundtrack),2010-01-11,61,330546,"tamil pop, kollywood, bollywood, sufi, hindi pop, desi, tamil dance",https://i.scdn.co/image/ab67616d0000b27304e62c113ddc91c2957f53c1
1qfanYrmrh7xDSvt15acZ3,Oru Maalai,Karthik,Ghajini (Original Motion Picture Soundtrack),2005,62,354240,"telugu pop, tollywood, tamil pop, kollywood, kannada pop, tamil dance, malayalam pop, mollywood",https://i.scdn.co/image/ab67616d0000b27396fa4201ff42cd2dcfef14c4
